,id,listing_url,latitude,longitude,neighbourhood_group_cleansed
22116,50032244,https://www.airbnb.com/rooms/50032244,40.65543,-73.97818,Brooklyn
22119,50209987,https://www.airbnb.com/rooms/50209987,40.57943,-73.9847,Brooklyn
22121,50501277,https://www.airbnb.com/rooms/50501277,40.64834,-73.96081,Brooklyn
22122,50317248,https://www.airbnb.com/rooms/50317248,40.67776,-73.969,Brooklyn
22123,50486817,https://www.airbnb.com/rooms/50486817,40.65902,-73.95759,Brooklyn
22127,654345916710898110,https://www.airbnb.com/rooms/654345916710898110,40.86883,-73.8382,Bronx
22129,52639956,https://www.airbnb.com/rooms/52639956,40.705406,-73.923264,Brooklyn
22132,52170287,https://www.airbnb.com/rooms/52170287,40.82227,-73.94388,Manhattan
22133,52864022,https://www.airbnb.com/rooms/52864022,40.74315,-73.97971,Manhattan
22134,52926435,https://www.airbnb.com/rooms/52926435,40.79516,-73.97521,Manhattan
22135,1026002553128069687,https://www.airbnb.com/rooms/1026002553128069687,40.77601,-73.94481,Manhattan
22139,52128130,https://www.airbnb.com/rooms/52128130,40.71886,-73.94006,Brooklyn
22140,888141810408582652,https://www.airbnb.com/rooms/888141810408582652,40.7489783,-73.97653319999999,Manhattan
22143,53676584,https://www.airbnb.com/rooms/53676584,40.6959,-73.98206,Brooklyn
22144,53591831,https://www.airbnb.com/rooms/53591831,40.69414,-73.95004,Brooklyn
22145,53606895,https://www.airbnb.com/rooms/53606895,40.71387,-73.96462,Brooklyn
22148,53660977,https://www.airbnb.com/rooms/53660977,40.64366,-73.98159,Brooklyn
22149,53684967,https://www.airbnb.com/rooms/53684967,40.74625,-73.92011,Queens
22151,53881005,https://www.airbnb.com/rooms/53881005,40.90339,-73.85035,Bronx
22154,1033594152124762800,https://www.airbnb.com/rooms/1033594152124762800,40.72129005255755,-73.9888448809852,Manhattan
22156,570245065716823858,https://www.airbnb.com/rooms/570245065716823858,40.72602,-73.81352,Queens
22157,572620870722180872,https://www.airbnb.com/rooms/572620870722180872,40.64196,-73.92883,Brooklyn
22158,53940360,https://www.airbnb.com/rooms/53940360,40.75047,-73.98566,Manhattan
22160,53981239,https://www.airbnb.com/rooms/53981239,40.70084,-73.91525,Brooklyn
22161,564290411806986528,https://www.airbnb.com/rooms/564290411806986528,40.713,-73.94162,Brooklyn
22162,54160187,https://www.airbnb.com/rooms/54160187,40.72259,-73.98749,Manhattan
22165,54068937,https://www.airbnb.com/rooms/54068937,40.72773,-73.98026,Manhattan
22166,54142967,https://www.airbnb.com/rooms/54142967,40.68783,-73.9446,Brooklyn
22168,547815403096269955,https://www.airbnb.com/rooms/547815403096269955,40.68595,-73.94451,Brooklyn
22169,544718208217458511,https://www.airbnb.com/rooms/544718208217458511,40.66707,-73.9545,Brooklyn
22170,1035627220167377506,https://www.airbnb.com/rooms/1035627220167377506,40.77664480690454,-73.95271461457014,Manhattan
22172,8171965,https://www.airbnb.com/rooms/8171965,40.76211,-73.92894,Queens
22175,8358047,https://www.airbnb.com/rooms/8358047,40.82927,-73.94169,Manhattan
22176,8255464,https://www.airbnb.com/rooms/8255464,40.65612,-73.9989,Brooklyn
22177,8207003,https://www.airbnb.com/rooms/8207003,40.72546,-73.97657,Manhattan
22178,8389603,https://www.airbnb.com/rooms/8389603,40.79754,-73.93494,Manhattan
22179,37285128,https://www.airbnb.com/rooms/37285128,40.730657,-73.988651,Manhattan
22181,8340568,https://www.airbnb.com/rooms/8340568,40.65052,-73.96415,Brooklyn
22183,9117976,https://www.airbnb.com/rooms/9117976,40.82865,-73.95112,Manhattan
22184,9153256,https://www.airbnb.com/rooms/9153256,40.74124,-73.99367,Manhattan
22185,8468662,https://www.airbnb.com/rooms/8468662,40.79893,-73.96769,Manhattan
22186,8525292,https://www.airbnb.com/rooms/8525292,40.71173,-73.94825,Brooklyn
22187,9063139,https://www.airbnb.com/rooms/9063139,40.72529,-73.99031,Manhattan
22190,30392780,https://www.airbnb.com/rooms/30392780,40.75262,-73.989752,Manhattan
22191,20755255,https://www.airbnb.com/rooms/20755255,40.84975,-73.94036,Manhattan
22192,9064238,https://www.airbnb.com/rooms/9064238,40.75301,-73.97103,Manhattan
22193,9091373,https://www.airbnb.com/rooms/9091373,40.69027,-73.95849,Brooklyn
22194,9051763,https://www.airbnb.com/rooms/9051763,40.68651,-73.94395,Brooklyn
22195,8398120,https://www.airbnb.com/rooms/8398120,40.71599,-73.95514,Brooklyn
22196,8994423,https://www.airbnb.com/rooms/8994423,40.71483,-73.98244,Manhattan
22197,8608841,https://www.airbnb.com/rooms/8608841,40.71146,-73.95693,Brooklyn
22198,9092331,https://www.airbnb.com/rooms/9092331,40.86444,-73.92899,Manhattan
22199,868474870479421673,https://www.airbnb.com/rooms/868474870479421673,40.67246765021685,-73.95254627284919,Brooklyn
22201,8673141,https://www.airbnb.com/rooms/8673141,40.82424,-73.91316,Bronx
22202,28986683,https://www.airbnb.com/rooms/28986683,40.76845,-73.9224,Queens
22203,8645186,https://www.airbnb.com/rooms/8645186,40.74919,-73.97108,Manhattan
22205,834949788293241118,https://www.airbnb.com/rooms/834949788293241118,40.71719324312385,-73.9963964169937,Manhattan
22206,8712745,https://www.airbnb.com/rooms/8712745,40.80072,-73.96052,Manhattan
22211,8973682,https://www.airbnb.com/rooms/8973682,40.80147,-73.96109,Manhattan
22213,8825701,https://www.airbnb.com/rooms/8825701,40.72952,-73.95058,Brooklyn
22217,9270122,https://www.airbnb.com/rooms/9270122,40.73246,-73.95621,Brooklyn
22218,8948898,https://www.airbnb.com/rooms/8948898,40.77049,-73.95656,Manhattan
22221,8802289,https://www.airbnb.com/rooms/8802289,40.70249,-73.92137,Brooklyn
22222,8842752,https://www.airbnb.com/rooms/8842752,40.70752,-73.94409,Brooklyn
22223,9317779,https://www.airbnb.com/rooms/9317779,40.72499,-73.98512,Manhattan
22224,8920794,https://www.airbnb.com/rooms/8920794,40.72189,-73.99187,Manhattan
22225,9105853,https://www.airbnb.com/rooms/9105853,40.70107,-73.91983,Brooklyn
22226,9282032,https://www.airbnb.com/rooms/9282032,40.74154,-73.97958,Manhattan
22227,9336526,https://www.airbnb.com/rooms/9336526,40.73682,-73.875,Queens
22228,9301562,https://www.airbnb.com/rooms/9301562,40.70644,-73.93759,Brooklyn
22233,9230523,https://www.airbnb.com/rooms/9230523,40.65534,-73.95557,Brooklyn
22235,9248239,https://www.airbnb.com/rooms/9248239,40.71879,-73.96471,Brooklyn
22236,9588828,https://www.airbnb.com/rooms/9588828,40.78148,-73.94801,Manhattan
22237,9393885,https://www.airbnb.com/rooms/9393885,40.7238,-73.98546,Manhattan
22238,870979278983352740,https://www.airbnb.com/rooms/870979278983352740,40.772708647211424,-73.95625878887311,Manhattan
22239,591386911248387763,https://www.airbnb.com/rooms/591386911248387763,40.703281,-73.910469,Queens
22240,9679310,https://www.airbnb.com/rooms/9679310,40.73374,-73.98543,Manhattan
22241,9413287,https://www.airbnb.com/rooms/9413287,40.71601,-73.95001,Brooklyn
22242,9705958,https://www.airbnb.com/rooms/9705958,40.68187,-73.93558,Brooklyn
22243,9414237,https://www.airbnb.com/rooms/9414237,40.67309,-73.97417,Brooklyn
22244,9691204,https://www.airbnb.com/rooms/9691204,40.68664,-73.97034,Brooklyn
22245,9692740,https://www.airbnb.com/rooms/9692740,40.79974,-73.96472,Manhattan
22247,9435428,https://www.airbnb.com/rooms/9435428,40.79222,-73.94628,Manhattan
22248,579764154480991074,https://www.airbnb.com/rooms/579764154480991074,40.74686,-73.98871,Manhattan
22250,9753018,https://www.airbnb.com/rooms/9753018,40.71073,-73.95263,Brooklyn
22251,9512696,https://www.airbnb.com/rooms/9512696,40.71757,-73.94079,Brooklyn
22252,46992656,https://www.airbnb.com/rooms/46992656,40.74181,-73.98069,Manhattan
22253,9757762,https://www.airbnb.com/rooms/9757762,40.70935,-73.95207,Brooklyn
22254,9545498,https://www.airbnb.com/rooms/9545498,40.72363,-73.98234,Manhattan
22256,10070350,https://www.airbnb.com/rooms/10070350,40.79713,-73.96235,Manhattan
22257,9578848,https://www.airbnb.com/rooms/9578848,40.67789,-73.96633,Brooklyn
22258,10074308,https://www.airbnb.com/rooms/10074308,40.6965,-73.98377,Brooklyn
22259,9786769,https://www.airbnb.com/rooms/9786769,40.79827,-73.97321,Manhattan
22263,9796737,https://www.airbnb.com/rooms/9796737,40.7133,-73.98645,Manhattan
22265,10143705,https://www.airbnb.com/rooms/10143705,40.72778,-73.98846,Manhattan
22266,10229075,https://www.airbnb.com/rooms/10229075,40.74592,-73.97859,Manhattan
22267,10106530,https://www.airbnb.com/rooms/10106530,40.67873,-73.94699,Brooklyn
22268,10125213,https://www.airbnb.com/rooms/10125213,40.80355,-73.93991,Manhattan
22270,9804243,https://www.airbnb.com/rooms/9804243,40.69019,-73.94914,Brooklyn
22273,10233563,https://www.airbnb.com/rooms/10233563,40.75686,-73.96723,Manhattan
22274,871130656679130119,https://www.airbnb.com/rooms/871130656679130119,40.76728905272269,-73.93057035435122,Queens
22275,9835402,https://www.airbnb.com/rooms/9835402,40.78146,-73.95008,Manhattan
22281,10411679,https://www.airbnb.com/rooms/10411679,40.73268,-73.95971,Brooklyn
22282,10407723,https://www.airbnb.com/rooms/10407723,40.68672,-73.96966,Brooklyn
22283,10345066,https://www.airbnb.com/rooms/10345066,40.73989,-73.92313,Queens
22285,9856938,https://www.airbnb.com/rooms/9856938,40.83154,-73.94254,Manhattan
22287,9935737,https://www.airbnb.com/rooms/9935737,40.66578,-73.94998,Brooklyn
22288,9858645,https://www.airbnb.com/rooms/9858645,40.7654,-73.98529,Manhattan
22289,9872904,https://www.airbnb.com/rooms/9872904,40.72168,-73.99183,Manhattan
22290,9943258,https://www.airbnb.com/rooms/9943258,40.78114,-73.98002,Manhattan
22291,9894820,https://www.airbnb.com/rooms/9894820,40.76813,-73.96793,Manhattan
22292,9934510,https://www.airbnb.com/rooms/9934510,40.68741,-73.95215,Brooklyn
22295,11496968,https://www.airbnb.com/rooms/11496968,40.69294,-73.97432,Brooklyn
22296,11194693,https://www.airbnb.com/rooms/11194693,40.82319,-73.90341,Bronx
22298,10526335,https://www.airbnb.com/rooms/10526335,40.70006,-73.91818,Brooklyn
22299,9997433,https://www.airbnb.com/rooms/9997433,40.73105,-73.98282,Manhattan
22301,11639940,https://www.airbnb.com/rooms/11639940,40.73101,-73.95617,Brooklyn
22302,602350929885988720,https://www.airbnb.com/rooms/602350929885988720,40.7639,-73.92511,Queens
22304,10032495,https://www.airbnb.com/rooms/10032495,40.80199,-73.96859,Manhattan
22305,11304836,https://www.airbnb.com/rooms/11304836,40.64677,-73.96012,Brooklyn
22308,772921509916924055,https://www.airbnb.com/rooms/772921509916924055,40.7238248,-73.99018819999999,Manhattan
22309,11658950,https://www.airbnb.com/rooms/11658950,40.7345,-73.98126,Manhattan
22311,10835801,https://www.airbnb.com/rooms/10835801,40.71916,-73.96283,Brooklyn
22312,10850091,https://www.airbnb.com/rooms/10850091,40.7548,-73.9974,Manhattan
22314,11491051,https://www.airbnb.com/rooms/11491051,40.74573,-73.97802,Manhattan
22315,11700121,https://www.airbnb.com/rooms/11700121,40.68353,-73.93478,Brooklyn
22316,11737916,https://www.airbnb.com/rooms/11737916,40.67174,-73.95167,Brooklyn
22317,11120231,https://www.airbnb.com/rooms/11120231,40.66841,-73.93621,Brooklyn
22318,11102591,https://www.airbnb.com/rooms/11102591,40.71561,-73.95504,Brooklyn
22319,10928250,https://www.airbnb.com/rooms/10928250,40.80274,-73.94598,Manhattan
22320,12652833,https://www.airbnb.com/rooms/12652833,40.72994,-73.99455,Manhattan
22321,10930279,https://www.airbnb.com/rooms/10930279,40.79583,-73.97493,Manhattan
22322,11136854,https://www.airbnb.com/rooms/11136854,40.58583,-73.96903,Brooklyn
22323,12070985,https://www.airbnb.com/rooms/12070985,40.85496,-73.93406,Manhattan
22325,12175508,https://www.airbnb.com/rooms/12175508,40.73195,-73.98376,Manhattan
22326,12252513,https://www.airbnb.com/rooms/12252513,40.70843,-73.96805,Brooklyn
22328,12300734,https://www.airbnb.com/rooms/12300734,40.77814,-73.98066,Manhattan
22330,11812986,https://www.airbnb.com/rooms/11812986,40.72295,-73.99481,Manhattan
22332,12308695,https://www.airbnb.com/rooms/12308695,40.69018,-73.90309,Brooklyn
22333,12336668,https://www.airbnb.com/rooms/12336668,40.70973,-73.95292,Brooklyn
22334,12738047,https://www.airbnb.com/rooms/12738047,40.79997,-73.96529,Manhattan
22335,12823429,https://www.airbnb.com/rooms/12823429,40.70851,-73.94555,Brooklyn
22336,12830905,https://www.airbnb.com/rooms/12830905,40.72891,-73.97977,Manhattan
22337,608877029630038530,https://www.airbnb.com/rooms/608877029630038530,40.741947,-73.984154,Manhattan
22339,12856987,https://www.airbnb.com/rooms/12856987,40.73618,-73.92742,Queens
22340,613217295481896760,https://www.airbnb.com/rooms/613217295481896760,40.71342,-73.98043,Manhattan
22343,665646655834815561,https://www.airbnb.com/rooms/665646655834815561,40.726579,-73.988059,Manhattan
22344,13040221,https://www.airbnb.com/rooms/13040221,40.74379,-73.99678,Manhattan
22346,12956122,https://www.airbnb.com/rooms/12956122,40.78001,-73.98168,Manhattan
22347,12864193,https://www.airbnb.com/rooms/12864193,40.77792,-73.97602,Manhattan
22348,13080685,https://www.airbnb.com/rooms/13080685,40.74356,-73.97609,Manhattan
22349,13109817,https://www.airbnb.com/rooms/13109817,40.68524,-73.94515,Brooklyn
22351,6765697,https://www.airbnb.com/rooms/6765697,40.76999,-73.92404,Queens
22353,13324758,https://www.airbnb.com/rooms/13324758,40.67242,-73.95713,Brooklyn
22355,13276320,https://www.airbnb.com/rooms/13276320,40.77489,-73.91522,Queens
22358,794069701701387315,https://www.airbnb.com/rooms/794069701701387315,40.822090845570386,-73.93874567002058,Manhattan
22359,13235951,https://www.airbnb.com/rooms/13235951,40.8147,-73.93656,Manhattan
22360,13165250,https://www.airbnb.com/rooms/13165250,40.86818,-73.91655,Manhattan
22361,13266202,https://www.airbnb.com/rooms/13266202,40.70676,-73.93974,Brooklyn
22362,13811008,https://www.airbnb.com/rooms/13811008,40.74443,-73.94696,Queens
22363,13461289,https://www.airbnb.com/rooms/13461289,40.74733,-73.98659,Manhattan
22365,13532633,https://www.airbnb.com/rooms/13532633,40.71288,-73.95523,Brooklyn
22366,13329706,https://www.airbnb.com/rooms/13329706,40.73061,-73.82197,Queens
22368,13359798,https://www.airbnb.com/rooms/13359798,40.76874,-73.91602,Queens
22369,13546134,https://www.airbnb.com/rooms/13546134,40.65606,-73.96082,Brooklyn
22370,13525592,https://www.airbnb.com/rooms/13525592,40.77089,-73.98788,Manhattan
22372,13525308,https://www.airbnb.com/rooms/13525308,40.6419,-73.97656,Brooklyn
22374,13658407,https://www.airbnb.com/rooms/13658407,40.71316,-73.94883,Brooklyn
22375,13556488,https://www.airbnb.com/rooms/13556488,40.58813,-73.79653,Queens
22379,13661280,https://www.airbnb.com/rooms/13661280,40.68541,-73.99107,Brooklyn
22380,13667440,https://www.airbnb.com/rooms/13667440,40.75546,-73.99664,Manhattan
22382,13669613,https://www.airbnb.com/rooms/13669613,40.73165,-73.98458,Manhattan
22385,36753879,https://www.airbnb.com/rooms/36753879,40.726579,-73.988059,Manhattan
22387,13623182,https://www.airbnb.com/rooms/13623182,40.71681,-73.94656,Brooklyn
22388,13623275,https://www.airbnb.com/rooms/13623275,40.73567,-73.95529,Brooklyn
22389,13635848,https://www.airbnb.com/rooms/13635848,40.7185,-73.95725,Brooklyn
22390,13411367,https://www.airbnb.com/rooms/13411367,40.71337,-73.94262,Brooklyn
22391,1028171066863493564,https://www.airbnb.com/rooms/1028171066863493564,40.59326,-73.94157,Brooklyn
22393,20814067,https://www.airbnb.com/rooms/20814067,40.69422,-73.74881,Queens
22394,13740793,https://www.airbnb.com/rooms/13740793,40.80215,-73.9652,Manhattan
22395,13752982,https://www.airbnb.com/rooms/13752982,40.77812,-73.95684,Manhattan
22399,23230395,https://www.airbnb.com/rooms/23230395,40.74668,-73.88779,Queens
22400,618720470051630981,https://www.airbnb.com/rooms/618720470051630981,40.68893,-73.75101,Queens
22402,13770780,https://www.airbnb.com/rooms/13770780,40.77697,-73.9082,Queens
22403,50925570,https://www.airbnb.com/rooms/50925570,40.7235153,-73.9937234,Manhattan
22407,15654668,https://www.airbnb.com/rooms/15654668,40.68837,-73.99013,Brooklyn
22408,830527470253057745,https://www.airbnb.com/rooms/830527470253057745,40.69462695354604,-73.86241047400979,Queens
22409,51980527,https://www.airbnb.com/rooms/51980527,40.5915,-73.92946,Brooklyn
22411,49670100,https://www.airbnb.com/rooms/49670100,40.67892,-73.93489,Brooklyn
22412,842722459280752860,https://www.airbnb.com/rooms/842722459280752860,40.7032023331574,-73.9150888359613,Brooklyn
22413,42433863,https://www.airbnb.com/rooms/42433863,40.74186,-73.87475,Queens
22414,1046641371328359777,https://www.airbnb.com/rooms/1046641371328359777,40.65656,-73.94576,Brooklyn
22415,46065989,https://www.airbnb.com/rooms/46065989,40.65932,-73.95172,Brooklyn
22416,900168323603616154,https://www.airbnb.com/rooms/900168323603616154,40.67866785530733,-73.99950171982493,Brooklyn
22418,891403684596430333,https://www.airbnb.com/rooms/891403684596430333,40.68682515512507,-73.99110043068848,Brooklyn
22419,716560648283336637,https://www.airbnb.com/rooms/716560648283336637,40.67154548441004,-73.95360362337279,Brooklyn
22420,40107156,https://www.airbnb.com/rooms/40107156,40.67087,-73.89099,Brooklyn
22421,837108131763380339,https://www.airbnb.com/rooms/837108131763380339,40.74214473749576,-73.98209263239943,Manhattan
22422,993377404507973846,https://www.airbnb.com/rooms/993377404507973846,40.72972095294557,-73.9603961221786,Brooklyn
22423,29923555,https://www.airbnb.com/rooms/29923555,40.76214,-73.97634,Manhattan
22424,25134894,https://www.airbnb.com/rooms/25134894,40.71631,-73.99946,Manhattan
22426,889230306877998461,https://www.airbnb.com/rooms/889230306877998461,40.68120830724393,-73.9139092266457,Brooklyn
22427,8763502,https://www.airbnb.com/rooms/8763502,40.70812,-73.94382,Brooklyn
22429,49574680,https://www.airbnb.com/rooms/49574680,40.76396157730108,-73.96407674183997,Manhattan
22430,927818577592079863,https://www.airbnb.com/rooms/927818577592079863,40.68154598733111,-73.90925913294511,Brooklyn
22432,52608288,https://www.airbnb.com/rooms/52608288,40.67702,-73.9549,Brooklyn
22434,23060916,https://www.airbnb.com/rooms/23060916,40.68115614880734,-73.90864534843341,Brooklyn
22436,11553357,https://www.airbnb.com/rooms/11553357,40.68208,-73.91352,Brooklyn
22437,1035081827295060820,https://www.airbnb.com/rooms/1035081827295060820,40.80444,-73.96478,Manhattan
22438,3529500,https://www.airbnb.com/rooms/3529500,40.68403,-73.94271,Brooklyn
22441,717387420331782773,https://www.airbnb.com/rooms/717387420331782773,40.79925,-73.96427,Manhattan
22443,46682763,https://www.airbnb.com/rooms/46682763,40.81214,-73.88873,Bronx
22445,46832577,https://www.airbnb.com/rooms/46832577,40.77517,-73.94749,Manhattan
22446,51486881,https://www.airbnb.com/rooms/51486881,40.68553,-73.92733,Brooklyn
22447,1031243845273593604,https://www.airbnb.com/rooms/1031243845273593604,40.77403770879364,-73.949114713946,Manhattan
22450,257097,https://www.airbnb.com/rooms/257097,40.68278,-73.95549,Brooklyn
22452,53933996,https://www.airbnb.com/rooms/53933996,40.71396255493164,-73.95532989501953,Brooklyn
22454,45530856,https://www.airbnb.com/rooms/45530856,40.775,-73.94999,Manhattan
22455,12223866,https://www.airbnb.com/rooms/12223866,40.68953,-73.95903,Brooklyn
22456,979453621750662155,https://www.airbnb.com/rooms/979453621750662155,40.72338,-73.99452,Manhattan
